email_id,customer_id,opened,clicked,bounced,sent_date,opened_date,clicked_date,email_subject_id,whether opened or not,whether clicked or not,whether bounced,,,
191056,23246,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191057,23247,t,f,f,9/21/2016 15:00,22-09-2016 18:03,,7,1,0,0,,,
191058,23248,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191059,23249,t,f,f,9/21/2016 15:00,22-09-2016 06:46,,7,1,0,0,,,
191060,23250,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191061,23251,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191062,23253,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191063,23254,t,f,f,9/21/2016 15:00,22-09-2016 18:02,,7,1,0,0,,,
191064,23255,t,f,f,9/21/2016 15:00,23-09-2016 04:23,,7,1,0,0,,,
191065,23256,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191066,23257,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191067,23258,t,f,f,9/21/2016 15:00,22-09-2016 20:31,,7,1,0,0,,,
191068,23259,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191069,23260,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191070,23261,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191071,23264,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191072,23647,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191073,23265,t,f,f,9/21/2016 15:00,21-09-2016 23:58,,7,1,0,0,,,
191074,23267,t,f,f,9/21/2016 15:00,22-09-2016 23:16,,7,1,0,0,,,
191075,23268,t,f,f,9/21/2016 15:00,23-09-2016 06:34,,7,1,0,0,,,
191076,23269,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191077,23270,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191078,23272,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191079,23274,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191080,23275,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191081,23276,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191082,23278,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191083,23281,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191084,23282,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191085,23283,t,f,f,9/21/2016 15:00,22-09-2016 12:11,,7,1,0,0,,,
191086,23285,t,f,f,9/21/2016 15:00,22-09-2016 16:21,,7,1,0,0,,,
191087,23286,t,f,f,9/21/2016 15:00,22-09-2016 21:03,,7,1,0,0,,,
191088,23287,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191089,23288,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191090,23291,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191091,23293,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191092,23294,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191093,23295,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191094,23296,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191095,23297,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191096,23299,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191097,23300,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191098,23301,t,f,f,9/21/2016 15:00,21-09-2016 18:37,,7,1,0,0,,,
191099,23302,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191100,23303,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191101,23306,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191102,23307,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191103,23309,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191104,23312,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191105,23313,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191106,23314,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191107,23315,t,t,f,9/21/2016 15:00,22-09-2016 16:15,22-09-2016 16:18,7,1,1,0,,,
191108,23317,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191109,23318,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191110,23320,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191111,23322,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191112,23323,t,f,f,9/21/2016 15:00,22-09-2016 17:38,,7,1,0,0,,,
191113,23324,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191114,23327,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191115,23329,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191116,23330,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191117,23331,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191118,23332,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191119,23333,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191120,23335,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191121,23336,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191122,23337,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191123,23338,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191124,23340,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191125,23341,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191126,23342,t,f,f,9/21/2016 15:00,22-09-2016 19:20,,7,1,0,0,,,
191127,23345,t,f,f,9/21/2016 15:00,22-09-2016 15:36,,7,1,0,0,,,
191128,23346,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191129,23349,t,f,f,9/21/2016 15:00,22-09-2016 13:48,,7,1,0,0,,,
191130,23350,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191131,23351,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191132,23353,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191133,23354,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191134,23357,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191135,23362,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191136,23363,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191137,23364,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191138,23368,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191139,23369,t,f,f,9/21/2016 15:00,22-09-2016 09:20,,7,1,0,0,,,
191140,23372,t,f,f,9/21/2016 15:00,22-09-2016 08:34,,7,1,0,0,,,
191141,23374,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191142,23375,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191143,23377,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191144,23378,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191145,23379,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191146,23380,t,f,f,9/21/2016 15:00,22-09-2016 19:52,,7,1,0,0,,,
191147,23381,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191148,23382,t,t,f,9/21/2016 15:00,22-09-2016 18:13,22-09-2016 18:17,7,1,1,0,,,
191149,23383,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191150,23384,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191151,23385,t,f,f,9/21/2016 15:00,22-09-2016 11:33,,7,1,0,0,,,
191152,23386,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191153,23387,t,f,f,9/21/2016 15:00,23-09-2016 11:54,,7,1,0,0,,,
191154,23388,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191155,23389,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191156,23390,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191157,23391,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191158,23392,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191159,23393,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191160,23394,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191161,23395,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191162,23396,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191163,23397,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191164,23398,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191165,23399,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191166,23400,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191167,23401,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191168,23402,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191169,23403,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191170,23404,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191171,23406,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191172,23407,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191173,23408,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191174,23409,t,f,f,9/21/2016 15:00,23-09-2016 01:50,,7,1,0,0,,,
191175,23410,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191176,23411,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191177,23412,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191178,23414,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191179,23416,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191180,23418,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191181,23421,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191182,23422,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191183,23424,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191184,23425,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191185,23426,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191186,23427,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191187,23429,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191188,23430,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191189,23431,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191190,23432,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191191,23433,t,f,f,9/21/2016 15:00,22-09-2016 18:36,,7,1,0,0,,,
191192,23434,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191193,23435,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191194,23436,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191195,23437,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191196,23438,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191197,23439,t,f,f,9/21/2016 15:00,22-09-2016 06:27,,7,1,0,0,,,
191198,23440,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191199,23441,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191200,23442,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191201,23443,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191202,23445,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191203,23448,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191204,23449,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191205,23451,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191206,23453,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191207,23455,t,f,f,9/21/2016 15:00,22-09-2016 05:18,,7,1,0,0,,,
191208,23456,t,f,f,9/21/2016 15:00,22-09-2016 12:04,,7,1,0,0,,,
191209,23457,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191210,23459,t,f,f,9/21/2016 15:00,22-09-2016 16:30,,7,1,0,0,,,
191211,23461,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191212,23462,t,f,f,9/21/2016 15:00,22-09-2016 20:47,,7,1,0,0,,,
191213,23463,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191214,23465,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191215,23467,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191216,23469,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191217,23470,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191218,23471,t,t,f,9/21/2016 15:00,22-09-2016 10:58,22-09-2016 11:04,7,1,1,0,,,
191219,23472,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191220,23473,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191221,23475,t,f,f,9/21/2016 15:00,22-09-2016 13:05,,7,1,0,0,,,
191222,23476,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191223,23478,t,f,f,9/21/2016 15:00,22-09-2016 21:55,,7,1,0,0,,,
191224,23479,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191225,23481,t,f,f,9/21/2016 15:00,22-09-2016 05:44,,7,1,0,0,,,
191226,23484,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191227,23485,t,f,f,9/21/2016 15:00,22-09-2016 20:31,,7,1,0,0,,,
191228,23486,t,f,f,9/21/2016 15:00,23-09-2016 00:10,,7,1,0,0,,,
191229,23487,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191230,23488,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191231,23490,t,f,f,9/21/2016 15:00,23-09-2016 06:15,,7,1,0,0,,,
191232,23491,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191233,23493,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191234,23494,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191235,23497,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191236,23498,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191237,23500,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191238,23501,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191239,23503,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191240,23504,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191241,23505,t,f,f,9/21/2016 15:00,22-09-2016 17:07,,7,1,0,0,,,
191242,23506,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191243,23507,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191244,23509,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191245,23510,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191246,23511,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191247,23512,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191248,23513,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191249,23515,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191250,23516,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191251,23518,t,f,f,9/21/2016 15:00,22-09-2016 17:21,,7,1,0,0,,,
191252,23520,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191253,23522,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191254,23523,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191255,23524,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191256,23526,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191257,23527,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191258,23528,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191259,23530,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191260,23532,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191261,23533,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191262,23535,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191263,23536,t,f,f,9/21/2016 15:00,22-09-2016 09:58,,7,1,0,0,,,
191264,23537,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191265,23539,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191266,23541,t,f,f,9/21/2016 15:00,21-09-2016 23:11,,7,1,0,0,,,
191267,23542,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191268,23543,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191269,23544,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191270,23545,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191271,23546,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191272,23548,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191273,23549,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191274,23550,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191275,23552,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191276,23553,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191277,23554,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191278,23557,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191279,23558,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191280,23559,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191281,23560,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191282,23561,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191283,23563,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191284,23564,t,t,f,9/21/2016 15:00,23-09-2016 03:19,23-09-2016 03:23,7,1,1,0,,,
191285,23565,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191286,23566,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191287,23567,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191288,23568,t,f,f,9/21/2016 15:00,22-09-2016 01:29,,7,1,0,0,,,
191289,23571,t,f,f,9/21/2016 15:00,22-09-2016 15:39,,7,1,0,0,,,
191290,23573,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191291,23574,t,f,f,9/21/2016 15:00,22-09-2016 13:47,,7,1,0,0,,,
191292,23575,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191293,23576,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191294,23577,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191295,23578,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191296,23579,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191297,23580,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191298,23582,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191299,23583,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191300,23584,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191301,23586,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191302,23588,t,f,f,9/21/2016 15:00,22-09-2016 04:22,,7,1,0,0,,,
191303,23590,t,f,f,9/21/2016 15:00,22-09-2016 15:40,,7,1,0,0,,,
191304,23592,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191305,23594,t,f,f,9/21/2016 15:00,22-09-2016 10:51,,7,1,0,0,,,
191306,23596,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191307,23598,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191308,23599,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191309,23600,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191310,23601,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191311,23603,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191312,23604,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191313,23605,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191314,23606,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191315,23607,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191316,23608,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191317,23609,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191318,23610,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191319,23611,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191320,23612,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191321,23616,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191322,23617,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191323,23618,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191324,23619,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191325,23620,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191326,23621,t,f,f,9/21/2016 15:00,22-09-2016 15:52,,7,1,0,0,,,
191327,23622,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191328,23624,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191329,23625,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191330,23626,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191331,23627,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191332,23628,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191333,23631,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191334,23632,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191335,23634,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191336,23635,t,f,f,9/21/2016 15:00,22-09-2016 10:54,,7,1,0,0,,,
191337,23637,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191338,23638,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191339,23639,t,f,f,9/21/2016 15:00,22-09-2016 18:00,,7,1,0,0,,,
191340,23640,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191341,23642,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191342,23643,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191343,23644,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191344,23645,t,f,f,9/21/2016 15:00,22-09-2016 16:36,,7,1,0,0,,,
191345,23646,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191346,23648,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191347,23649,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191348,23652,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191349,23656,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191350,23657,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191351,23658,t,f,f,9/21/2016 15:00,22-09-2016 22:45,,7,1,0,0,,,
191352,23661,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191353,23662,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191354,23663,t,f,f,9/21/2016 15:00,23-09-2016 01:46,,7,1,0,0,,,
191355,23664,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191356,23665,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191357,23666,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191358,23667,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191359,23669,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191360,23670,t,f,f,9/21/2016 15:00,23-09-2016 03:25,,7,1,0,0,,,
191361,23672,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191362,23674,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191363,23675,t,f,f,9/21/2016 15:00,22-09-2016 17:29,,7,1,0,0,,,
191364,23678,t,f,f,9/21/2016 15:00,22-09-2016 14:32,,7,1,0,0,,,
191365,23679,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191366,23680,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191367,23681,t,f,f,9/21/2016 15:00,22-09-2016 07:17,,7,1,0,0,,,
191368,23682,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191369,23683,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191370,23684,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191371,23686,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191372,23687,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191373,23688,t,f,f,9/21/2016 15:00,22-09-2016 16:13,,7,1,0,0,,,
191374,23689,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191375,23690,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191376,23693,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191377,23694,t,f,f,9/21/2016 15:00,22-09-2016 03:56,,7,1,0,0,,,
191378,23695,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191379,23697,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191380,23698,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191381,23700,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191382,23701,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191383,23702,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191384,23704,t,f,f,9/21/2016 15:00,22-09-2016 06:36,,7,1,0,0,,,
191385,23705,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191386,23706,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191387,23708,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191388,23709,t,f,f,9/21/2016 15:00,22-09-2016 15:41,,7,1,0,0,,,
191389,23710,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191390,23713,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191391,23714,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191392,23716,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191393,23717,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191394,23718,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191395,23719,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191396,23721,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191397,23722,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191398,23723,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191399,23724,t,f,f,9/21/2016 15:00,22-09-2016 11:43,,7,1,0,0,,,
191400,23725,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191401,23729,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191402,23730,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191403,23732,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191404,23733,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191405,23734,t,f,f,9/21/2016 15:00,22-09-2016 20:02,,7,1,0,0,,,
191406,23735,t,f,f,9/21/2016 15:00,22-09-2016 02:57,,7,1,0,0,,,
191407,23736,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191408,23737,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191409,23738,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191410,23739,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191411,23741,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191412,23742,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191413,23743,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191414,23744,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191415,23745,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191416,23746,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191417,23747,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191418,23749,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191419,23751,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191420,23753,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
191421,23754,t,f,f,9/21/2016 15:00,23-09-2016 02:24,,7,1,0,0,,,
191422,23755,f,f,f,9/21/2016 15:00,,,7,0,0,0,,,
